,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
3277,quiesin,ethchlorvynol,False,False,False,
3278,quiesins,ethchlorvynol,False,False,False,
3279,quiesyn,ethchlorvynol,False,False,False,
3280,quiesyns,ethchlorvynol,False,False,False,
3281,san-toryl,ethchlorvynol,False,False,False,
3282,san-toryls,ethchlorvynol,False,False,False,
3283,santoryl,ethchlorvynol,False,False,False,
3284,santoryls,ethchlorvynol,False,False,False,
3285,tran-quil,ethchlorvynol,False,False,False,
3286,tran-quils,ethchlorvynol,False,False,False,
3287,tranquil,ethchlorvynol,False,False,False,
3288,tranquils,ethchlorvynol,False,False,False,
3289,mandelates,ethchlorvynol,False,False,False,
3290,mephobarbitals,ethchlorvynol,False,False,False,
3291,ethchlorhydrin,ethchlorvynol,False,False,False,
3292,ethylchlorhydrins,ethchlorvynol,False,False,False,
3293,chlorohydrins,ethchlorvynol,False,False,False,
3294,chloroformates,ethchlorvynol,False,False,False,
3295,chloralhydrates,ethchlorvynol,False,False,False,
3296,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
3297,diazepam,ethchlorvynol,diazepam,False,False,
3298,eplocin,ethchlorvynol,False,False,False,
3299,meprobamate,ethchlorvynol,meprobamate,False,False,
3300,carisoprodol,ethchlorvynol,carisoprodol,False,False,
3301,tybamate,ethchlorvynol,False,False,False,
3302,lorazepam,ethchlorvynol,lorazepam,False,False,
3303,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
3304,diazepam,ethchlorvynol,diazepam,False,False,
3305,tre_norton,ethchlorvynol,False,False,False,
3306,trilene,ethchlorvynol,False,False,False,
3307,placydyl,ethchlorvynol,False,False,False,
3308,regonol,ethchlorvynol,False,False,False,
3309,triazolam,ethchlorvynol,triazolam,False,False,
3310,vin_barbitol,ethchlorvynol,False,False,False,
3311,amobarbital,ethchlorvynol,amobarbital,False,False,
3312,pentobarbital,ethchlorvynol,pentobarbital,False,False,
3313,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3314,trichloroethanol,ethchlorvynol,False,False,False,
3315,gylcidoylethylchloride,ethchlorvynol,False,False,False,
3316,vinylglycidol,ethchlorvynol,False,False,False,
3317,ethenylchloride,ethchlorvynol,False,False,False,
3318,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
3319,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3320,tetrachloroethylene,ethchlorvynol,False,False,False,
3321,ethanol,ethchlorvynol,ethanol,False,False,
3322,methanol,ethchlorvynol,ethanol,False,False,
3323,isopropanol,ethchlorvynol,isopropyl_alcohol,False,False,
3324,butanol,ethchlorvynol,ethanol,False,False,
3325,trankimazin,ethchlorvynol,False,False,False,
3326,tranxene,ethchlorvynol,clorazepate,False,False,
3327,stelazine,ethchlorvynol,trifluoperazine,False,False,
3328,vesperax,ethchlorvynol,False,False,False,
3329,thalidomide,ethchlorvynol,thalidomide,False,False,
3330,serenace,ethchlorvynol,haloperidol,False,False,
3331,thorazine,ethchlorvynol,chlorpromazine,False,False,
3332,barbiturates,ethchlorvynol,False,False,False,
3333,placydils,ethchlorvynol,False,False,True,
3334,dipraversen,ethchlorvynol,False,False,False,
3335,dipraversens,ethchlorvynol,False,False,False,
3336,trichloroethanol,ethchlorvynol,False,False,False,
3337,trichloroethanols,ethchlorvynol,False,False,False,
3338,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
3339,chloroethanes,ethchlorvynol,False,False,False,
3340,ethchlorvynols,ethchlorvynol,False,False,True,
3341,ivy,ethchlorvynol,False,False,False,
3342,v_chloroethyl,ethchlorvynol,False,False,False,
3343,chloroethyl_alcohol,ethchlorvynol,False,False,False,
3344,miltown,ethchlorvynol,meprobamate,False,False,
3345,equanil,ethchlorvynol,meprobamate,False,False,
3346,tranxene,ethchlorvynol,clorazepate,False,False,
3347,valium,ethchlorvynol,diazepam,False,False,
3348,xanax,ethchlorvynol,alprazolam,False,False,
3349,klonopin,ethchlorvynol,clonazepam,False,False,
3350,ativan,ethchlorvynol,lorazepam,False,False,
3351,prothadyn,ethchlorvynol,False,False,False,
3352,restoral,ethchlorvynol,False,False,False,
3353,sedapap,ethchlorvynol,False,False,False,
3354,vynol,ethchlorvynol,False,False,False,
3355,meprobamate,ethchlorvynol,meprobamate,False,False,
3356,boldenone,ethchlorvynol,boldenone,False,False,
3357,chlordanes,ethchlorvynol,False,False,False,
3358,sedatol,ethchlorvynol,False,False,False,
3359,miltown,ethchlorvynol,meprobamate,False,False,
3360,proxyvon,ethchlorvynol,False,False,False,
3361,valmid,ethchlorvynol,False,False,False,
3362,seniors,ethchlorvynol,False,False,False,
3363,tranquilizing_agent,ethchlorvynol,False,False,False,
3364,vynol,ethchlorvynol,False,False,False,
3365,chlorvynol,ethchlorvynol,False,False,True,
3366,vynols,ethchlorvynol,False,False,False,
3367,plasmalogen,ethchlorvynol,False,False,False,
3368,3-chloroethylene,ethchlorvynol,False,False,False,
3369,stay_awake,ethchlorvynol,caffeine,False,False,
3370,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3371,thiopental,ethchlorvynol,thiopental,False,False,
3372,idyl,ethchlorvynol,False,False,False,
3373,myoclonic,ethchlorvynol,False,False,False,
3374,nystagmus,ethchlorvynol,False,False,False,
3375,opsis,ethchlorvynol,False,False,False,
3376,palsy,ethchlorvynol,False,False,False,
3377,clinofob,ethchlorvynol,False,False,False,
3378,athetosis,ethchlorvynol,False,False,False,
3379,placydils,ethchlorvynol,False,False,True,
3380,quientapin,ethchlorvynol,False,False,False,
3381,quientapins,ethchlorvynol,False,False,False,
3382,quientapyn,ethchlorvynol,False,False,False,
3383,quientapyns,ethchlorvynol,False,False,False,
3384,trichlorvynol,ethchlorvynol,False,False,False,
3385,trichlorvynols,ethchlorvynol,False,False,False,
3386,tranks,ethchlorvynol,False,False,False,
3387,downers,ethchlorvynol,False,False,False,
3388,sleep_aids,ethchlorvynol,False,False,False,
3389,barbiturates,ethchlorvynol,False,False,False,
3390,somnal,ethchlorvynol,False,False,False,
3391,doriden,ethchlorvynol,glutethimide,False,False,
3392,myolax,ethchlorvynol,False,False,False,
3393,nipolept,ethchlorvynol,False,False,False,
3394,restandol,ethchlorvynol,False,False,False,
3395,placydils,ethchlorvynol,False,False,True,
3396,epchlorhydrin,ethchlorvynol,False,False,False,
3397,epchlorhydrins,ethchlorvynol,False,False,False,
3398,chlorhydrin,ethchlorvynol,False,False,False,
3399,chlorhydrins,ethchlorvynol,False,False,False,
3400,chlorhydroxyethylene,ethchlorvynol,False,False,False,
3401,chlorhydroxyethylenes,ethchlorvynol,False,False,False,
3402,chlorhydrin,ethchlorvynol,False,False,False,
3403,chloral,ethchlorvynol,chloral_hydrate,False,False,
3404,chloroform,ethchlorvynol,False,False,False,
3405,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3406,carbitols,ethchlorvynol,False,False,False,
3407,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3408,chlorvynol,ethchlorvynol,False,False,True,
3409,thienyl,ethchlorvynol,False,False,False,
3410,vinyl,ethchlorvynol,False,False,False,
3411,chloroethyl,ethchlorvynol,False,False,False,
3412,chlorinated,ethchlorvynol,chlorine,False,False,
3413,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
3414,ethane,ethchlorvynol,False,False,False,
3415,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3416,fluphenazine,ethchlorvynol,fluphenazine,False,False,
3417,chlorpromazine,ethchlorvynol,chlorpromazine,False,False,
3418,thiothixene,ethchlorvynol,False,False,False,
3419,trifluoperazine,ethchlorvynol,trifluoperazine,False,False,
3420,loxapine,ethchlorvynol,loxapine,False,False,
3421,perphenazine,ethchlorvynol,perphenazine,False,False,
3422,trankimazin,ethchlorvynol,False,False,False,
3423,tranquinal,ethchlorvynol,False,False,False,
3424,phenethyl_alcohol,ethchlorvynol,phenylethyl_alcohol,False,False,
3425,amobarbital,ethchlorvynol,amobarbital,False,False,
3426,secobarbital,ethchlorvynol,secobarbital,False,False,
3427,pentobarbital,ethchlorvynol,pentobarbital,False,False,
3428,hexobarbital,ethchlorvynol,hexobarbital,False,False,
3429,barbiturates,ethchlorvynol,False,False,False,
3430,barbiturate,ethchlorvynol,False,False,False,
3431,veronal,ethchlorvynol,secobarbital,False,False,
3432,sodium_thiopental,ethchlorvynol,False,False,False,
3433,pentobarbital,ethchlorvynol,pentobarbital,False,False,
3434,phenobarbital,ethchlorvynol,phenobarbital,False,False,
3435,luminal,ethchlorvynol,phenobarbital,False,False,
3436,gylcidyl,ethchlorvynol,False,False,False,
3437,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3438,trichloroethanol,ethchlorvynol,False,False,False,
3439,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3440,vinyl_chloride,ethchlorvynol,False,False,False,
3441,hypnotic,ethchlorvynol,False,False,False,
3442,vynol,ethchlorvynol,False,False,False,
3443,abramidol,ethchlorvynol,False,False,False,
3444,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
3445,diazepam,ethchlorvynol,diazepam,False,False,
3446,lorazepam,ethchlorvynol,lorazepam,False,False,
3447,alprazolam,ethchlorvynol,alprazolam,False,False,
3448,triazolam,ethchlorvynol,triazolam,False,False,
3449,estazolam,ethchlorvynol,estazolam,False,False,
3450,midazolam,ethchlorvynol,midazolam,False,False,
3451,zolpidem,ethchlorvynol,zolpidem,False,False,
3452,chlorovinyl,ethchlorvynol,False,False,True,
3453,vinyl_chloride,ethchlorvynol,False,False,False,
3454,chloroethylene,ethchlorvynol,False,False,False,
3455,chloroethylene,ethchlorvynol,False,False,False,
3456,lindane,ethchlorvynol,lindane,False,False,
3457,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3458,entactogen,ethchlorvynol,False,False,False,
3459,chlorhydric_acid,ethchlorvynol,False,False,False,
3460,dichloroethane,ethchlorvynol,False,False,False,
3461,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3462,tetrachloroethylene,ethchlorvynol,False,False,False,
3463,chloroform,ethchlorvynol,False,False,False,
3464,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
3465,methylene_chloride,ethchlorvynol,False,False,False,
3466,quiet_rest,ethchlorvynol,False,False,False,
3467,restoril,ethchlorvynol,temazepam,False,False,
3468,seduloc,ethchlorvynol,False,False,False,
3469,compar,ethchlorvynol,False,False,False,
3470,anachlor,ethchlorvynol,False,False,False,
3471,chloretone,ethchlorvynol,False,False,False,
3472,chloretin,ethchlorvynol,False,False,False,
3473,chloretinon,ethchlorvynol,False,False,False,
3474,chloralin,ethchlorvynol,False,False,False,
3475,chloralol,ethchlorvynol,False,False,False,
3476,chloralon,ethchlorvynol,False,False,False,
3477,chlorocresol,ethchlorvynol,False,False,False,
3478,chlorophen,ethchlorvynol,False,False,False,
3479,placydyl,ethchlorvynol,False,False,False,
3480,vivactil,ethchlorvynol,protriptyline,False,False,
3481,vivactyl,ethchlorvynol,False,False,False,
3482,vivadone,ethchlorvynol,False,False,False,
3483,chloretone,ethchlorvynol,False,False,False,
3484,paraldehyde,ethchlorvynol,paraldehyde,False,False,
3485,lyads,ethchlorvynol,False,False,False,
3486,lyds,ethchlorvynol,False,False,False,
3487,lids,ethchlorvynol,False,False,False,
3488,idyls,ethchlorvynol,False,False,False,
3489,rohypnols,ethchlorvynol,flunitrazepam,False,False,
3490,flunitrazepams,ethchlorvynol,False,False,False,
3491,chlorvynol,ethchlorvynol,False,False,True,
3492,versed,ethchlorvynol,midazolam,False,False,
3493,rohypnol,ethchlorvynol,flunitrazepam,False,False,
3494,zolpidem,ethchlorvynol,zolpidem,False,False,
3495,zaleplon,ethchlorvynol,zaleplon,False,False,
3496,eszopiclone,ethchlorvynol,eszopiclone,False,False,
3497,zopiclone,ethchlorvynol,eszopiclone,False,False,
3498,sonata,ethchlorvynol,zaleplon,False,False,
3499,vynol,ethchlorvynol,False,False,False,
3500,y-chloroethyl_alcohol,ethchlorvynol,False,False,False,
3501,vynol,ethchlorvynol,False,False,False,
3502,etorphine,ethchlorvynol,etorphine,False,False,
3503,glycidyls,ethchlorvynol,False,False,False,
3504,pheniramine,ethchlorvynol,pheniramine,False,False,
3505,pheniramines,ethchlorvynol,False,False,False,
3506,chlorpheniramine,ethchlorvynol,chlorphenamine,False,False,
3507,chlorpheniramines,ethchlorvynol,False,False,False,
3508,promethazine,ethchlorvynol,promethazine,False,False,
3509,promethazines,ethchlorvynol,promethazine,False,False,
3510,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
3511,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3512,ethyl_chloride,ethchlorvynol,ethyl_chloride,False,False,
3513,methyl_chloride,ethchlorvynol,False,False,False,
3514,chloroform,ethchlorvynol,False,False,False,
3515,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
3516,tetrachloroethylene,ethchlorvynol,False,False,False,
3517,sedatival,ethchlorvynol,False,False,False,
3518,triclofos,ethchlorvynol,False,False,False,
3519,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3520,victors,ethchlorvynol,False,False,False,
3521,chlorthalidone,ethchlorvynol,chlorthalidone,False,False,
3522,sedative,ethchlorvynol,False,False,False,
3523,chloryl,ethchlorvynol,False,False,False,
3524,chloorotyl,ethchlorvynol,False,False,False,
3525,vinetyhl,ethchlorvynol,False,False,False,
3526,vyvanse,ethchlorvynol,lisdexamfetamine,False,False,
3527,vinyl_alcohols,ethchlorvynol,False,False,False,
3528,wood_alcohols,ethchlorvynol,False,False,False,
3529,hexachlorophene,ethchlorvynol,hexachlorophene,False,False,
3530,tetrachloroethylene,ethchlorvynol,False,False,False,
3531,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3532,vynol,ethchlorvynol,False,False,False,
3533,chlorvynol,ethchlorvynol,False,False,True,
3534,carbetaphe,ethchlorvynol,False,False,False,
3535,chlororgan,ethchlorvynol,False,False,False,
3536,chlorthalid,ethchlorvynol,False,False,False,
3537,chloropred,ethchlorvynol,False,False,False,
3538,chlorovyn,ethchlorvynol,False,False,True, pill
3539,chloryl,ethchlorvynol,False,False,False,
3540,chloryn,ethchlorvynol,False,False,False,
3541,glycidyls,ethchlorvynol,False,False,False,
3542,chlorhydrin,ethchlorvynol,False,False,False,
3543,chlorhydrins,ethchlorvynol,False,False,False,
3544,chlorvynol,ethchlorvynol,False,False,True,
3545,chlorohydroxyethane,ethchlorvynol,False,False,False,
3546,restoril,ethchlorvynol,temazepam,False,False,
3547,trilopide,ethchlorvynol,False,False,False,
3548,vin_bar,ethchlorvynol,False,False,False,
3549,chloroethane,ethchlorvynol,ethyl_chloride,False,False,
3550,chloroform,ethchlorvynol,False,False,False,
3551,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3552,tetrachloroethylene,ethchlorvynol,False,False,False,
3553,carbon_tetrachloride,ethchlorvynol,activated_charcoal,False,False,
3554,methylene_chloride,ethchlorvynol,False,False,False,
3555,benign_pill,ethchlorvynol,False,False,False,
3556,chloroethyl_alcohol,ethchlorvynol,False,False,False,
3557,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3558,solipsism,ethchlorvynol,False,False,False,
3559,vinography,ethchlorvynol,False,False,False,
3560,quaaludes,ethchlorvynol,methaqualone,False,False,
3561,ethyl_alcohols,ethchlorvynol,False,False,False,
3562,phenoxyethanol,ethchlorvynol,phenoxyethanol,False,False,
3563,chloryl,ethchlorvynol,False,False,False,
3564,chlordiazepoxide,ethchlorvynol,chlordiazepoxide,False,False,
3565,ethchlorophenyl,ethchlorvynol,False,False,False,
3566,chlorohydrin,ethchlorvynol,False,False,False,
3567,placydils,ethchlorvynol,False,False,True,
3568,ethchlorvynols,ethchlorvynol,False,False,True,
3569,placydils,ethchlorvynol,False,False,True,
3570,thiopental,ethchlorvynol,thiopental,False,False,
3571,vestoplast,ethchlorvynol,False,False,False,
3572,preparatio,ethchlorvynol,False,False,False,
3573,alcoholic_beverage,ethchlorvynol,False,False,False,
3574,plaquel,ethchlorvynol,False,False,False,
3575,quaaludes,ethchlorvynol,methaqualone,False,False,
3576,quaalude,ethchlorvynol,methaqualone,False,False,
3577,quaal,ethchlorvynol,False,False,False,
3578,leucils,ethchlorvynol,False,False,False,
3579,leuco,ethchlorvynol,False,False,False,
3580,chloral,ethchlorvynol,chloral_hydrate,False,False,
3581,chlorals,ethchlorvynol,False,False,False,
3582,chloroform,ethchlorvynol,False,False,False,
3583,chloryl,ethchlorvynol,False,False,False,
3584,meth_chloroform,ethchlorvynol,False,False,False,
3585,chloro,ethchlorvynol,False,False,False,
3586,chloroforms,ethchlorvynol,False,False,False,
3587,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
3588,chlorhydrate,ethchlorvynol,False,False,False,
3589,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3590,trichloroethane,ethchlorvynol,False,False,False,
3591,prochlorperazine,ethchlorvynol,prochlorperazine,False,False,
3592,trichloroethane,ethchlorvynol,False,False,False,
3593,trichloroethene,ethchlorvynol,trichloroethylene,False,False,
3594,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3595,vinyl_chloride,ethchlorvynol,False,False,False,
3596,glycidyls,ethchlorvynol,False,False,False,
3597,chloroethyl,ethchlorvynol,False,False,False,
3598,chloroethylds,ethchlorvynol,False,False,False,
3599,diethylchloro,ethchlorvynol,False,False,False,
3600,diethylchloros,ethchlorvynol,False,False,False,
3601,ethoxychloro,ethchlorvynol,False,False,False,
3602,ethoxychloros,ethchlorvynol,False,False,False,
3603,d-chlorvynol,ethchlorvynol,False,False,True,
3604,chloral,ethchlorvynol,chloral_hydrate,False,False,
3605,chloral_hydrate,ethchlorvynol,chloral_hydrate,False,False,
3606,trichloroethanol,ethchlorvynol,False,False,False,
3607,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3608,vinyl_chloride,ethchlorvynol,False,False,False,
3609,thiamylal,ethchlorvynol,False,False,False,
3610,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3611,gliceryl,ethchlorvynol,False,False,False,
3612,glycyl,ethchlorvynol,False,False,False,
3613,plasidyl,ethchlorvynol,False,False,True,
3614,negram,ethchlorvynol,False,False,False,
3615,pheninethyl_alcohol,ethchlorvynol,False,False,False,
3616,trichloroethylene,ethchlorvynol,trichloroethylene,False,False,
3617,"1,1,1-trichloroethane",ethchlorvynol,False,False,False,
3618,glyceryl,ethchlorvynol,stearic_acid,False,False,
3619,ether,ethchlorvynol,False,False,False,
3620,alcohol,ethchlorvynol,ethanol,False,False,
3621,chloralethanes,ethchlorvynol,False,False,False,
3622,trichloroethanes,ethchlorvynol,False,False,False,
