,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
4833,benzphetamine,phentermine,benzphetamine,False,False,
4834,teramine,phentermine,False,False,False,
4835,xerophagy,phentermine,False,False,False,
4836,adipex-p,phentermine,False,False,True,
4837,lomaira,phentermine,False,False,True,
4838,fastin,phentermine,phentermine,True,False,
4839,oby-cap,phentermine,False,False,False,
4840,teramine,phentermine,False,False,False,
4841,anorex-sr,phentermine,False,False,False,
4842,$^*$,phentermine,False,False,False,
4843,,phentermine,False,False,False,
4844,,phentermine,False,False,False,
4845,,phentermine,False,False,False,
4846,,phentermine,False,False,False,
4847,,phentermine,False,False,False,
4848,ionamin,phentermine,False,False,True,
4849,adipex-p,phentermine,False,False,True,
4850,anorectics,phentermine,False,False,False,
4851,appetite_suppressants,phentermine,False,False,True, pill
4852,anorex,phentermine,diethylpropion,False,False,
4853,phentride,phentermine,False,False,True,
4854,pro-fast,phentermine,False,False,False,
4855,adipex-p,phentermine,False,False,True,
4856,lomaira,phentermine,False,False,True,
4857,qsymia,phentermine,phentermine,True,True,
4858,suprenza,phentermine,False,False,True,
4859,oby-trim,phentermine,False,False,True,
4860,phentride,phentermine,False,False,True,
4861,pro-fast,phentermine,False,False,False,
4862,phytopharm,phentermine,False,False,False,
4863,reductil,phentermine,sibutramine,False,False,
4864,rimonabant,phentermine,rimonabant,False,False,
4865,xenical,phentermine,orlistat,False,False,
4866,phentermine_hydrochloride,phentermine,False,True,True,
4867,phentermination,phentermine,False,False,False,
4868,adipex,phentermine,phentermine,True,True,
4869,redux,phentermine,dexfenfluramine,False,False,
4870,meridia,phentermine,sibutramine,False,False,
4871,ionamine,phentermine,False,False,True,
4872,tenuate,phentermine,diethylpropion,False,False,
4873,fen-phen,phentermine,False,False,True,
4874,diethylpropion,phentermine,diethylpropion,False,False,
4875,phendimetrazine,phentermine,phendimetrazine,False,True,
4876,benzphetamine,phentermine,benzphetamine,False,False,
4877,sibutramine,phentermine,sibutramine,False,True,
4878,leptoprin,phentermine,False,False,False,
4879,belviq,phentermine,lorcaserin,False,False,
4880,didrex,phentermine,benzphetamine,False,True,
4881,lomaira,phentermine,False,False,True,
4882,phendimetrazine,phentermine,phendimetrazine,False,True,
4883,ionamin,phentermine,False,False,True,
4884,garcinia_cambogia,phentermine,False,False,False,
4885,green_coffee_extract,phentermine,coffee_bean,False,False,
4886,adipex,phentermine,phentermine,True,True,
4887,suprenza,phentermine,False,False,True,
4888,ionamin,phentermine,False,False,True,
4889,fastin,phentermine,phentermine,True,False,
4890,tenuate,phentermine,diethylpropion,False,False,
4891,topamax,phentermine,topiramate,False,False,
4892,zonegran,phentermine,zonisamide,False,False,
4893,phentremine,phentermine,False,False,True,
4894,fenetamine,phentermine,False,False,False,
4895,fenteramine,phentermine,False,False,True,
4896,phetermine_hydrochloride,phentermine,False,True,True,
4897,phentermine_sulfate,phentermine,False,True,True,
4898,phentermine_tartrate,phentermine,False,True,True,
4899,phentermine_hcl,phentermine,False,True,True,
4900,phentermine_salt,phentermine,False,True,True,
4901,phentamine,phentermine,pheniramine,False,True,
4902,phentermine_hydrochloride,phentermine,False,True,True,
4903,ionamin,phentermine,False,False,True,
4904,fastin-xr,phentermine,False,False,True,
4905,fentermine,phentermine,False,False,True,
4906,diethylpropion,phentermine,diethylpropion,False,False,
4907,sibutramine,phentermine,sibutramine,False,True,
4908,rimonabant,phentermine,rimonabant,False,False,
4909,bupropion,phentermine,bupropion,False,False,
4910,orlistat,phentermine,orlistat,False,True,
4911,saxenda,phentermine,liraglutide,False,False,
4912,belviq,phentermine,lorcaserin,False,False,
4913,contrave,phentermine,naltrexone,False,False,
4914,meridia,phentermine,sibutramine,False,False,
4915,didrex,phentermine,benzphetamine,False,True,
4916,tenuate,phentermine,diethylpropion,False,False,
4917,zantrex,phentermine,False,False,False,
4918,ionamin,phentermine,False,False,True,
4919,lomaira,phentermine,False,False,True,
4920,qsymia,phentermine,phentermine,True,True,
4921,fastin,phentermine,phentermine,True,False,
4922,anorectant_no.10,phentermine,False,False,True,
4923,pro-fast,phentermine,False,False,False,
4924,adipex-p,phentermine,False,False,True,
4925,lomaira,phentermine,False,False,True,
4926,belviq,phentermine,lorcaserin,False,False,
4927,contrave,phentermine,naltrexone,False,False,
4928,saxenda,phentermine,liraglutide,False,False,
4929,ionamin,phentermine,False,False,True,
4930,pro-fast,phentermine,False,False,False,
4931,lividium,phentermine,False,False,False,
4932,oby-trim,phentermine,False,False,True,
4933,phentrol,phentermine,False,False,False,
4934,pro-fast,phentermine,False,False,False,
4935,reductil,phentermine,sibutramine,False,False,
4936,sentis,phentermine,False,False,False,
4937,slimtrim,phentermine,False,False,False,
4938,suprenza,phentermine,False,False,True,
4939,loran,phentermine,False,False,False,
4940,meridia,phentermine,sibutramine,False,False,
4941,reductil,phentermine,sibutramine,False,False,
4942,sibutramine,phentermine,sibutramine,False,True,
4943,tetrahydrozoline,phentermine,tetryzoline,False,False,
4944,anorectic,phentermine,False,False,False,
4945,anorexigenic,phentermine,False,False,False,
4946,appetite_suppressant,phentermine,False,False,True, pill
4947,hermaphrodite,phentermine,False,False,False,
4948,ephedrine,phentermine,ephedrine,False,False,
4949,fastin,phentermine,phentermine,True,False,
4950,lomaira,phentermine,False,False,True,
4951,phendimetrazine,phentermine,phendimetrazine,False,True,
4952,topiramate,phentermine,topiramate,False,False,
4953,belviq,phentermine,lorcaserin,False,False,
4954,qsiva,phentermine,False,False,False,
4955,anorectic,phentermine,False,False,False,
4956,appetite_suppressant,phentermine,False,False,True, pill
4957,lomaira,phentermine,False,False,True,
4958,qsymia,phentermine,phentermine,True,True,
4959,suprenza,phentermine,False,False,True,
4960,ionamin,phentermine,False,False,True,
4961,adipex-p,phentermine,False,False,True,
4962,pro-fast,phentermine,False,False,False,
4963,fastin,phentermine,phentermine,True,False,
4964,suprenza,phentermine,False,False,True,
4965,pro-fast,phentermine,False,False,False,
4966,adipex-p,phentermine,False,False,True,
4967,qsymia,phentermine,phentermine,True,True,
4968,lomaira,phentermine,False,False,True,
4969,belviq,phentermine,lorcaserin,False,False,
4970,contrave,phentermine,naltrexone,False,False,
4971,phentrol,phentermine,False,False,False,
4972,acxion,phentermine,False,False,True,
4973,anorectant_no._10,phentermine,False,False,True,
4974,apidex,phentermine,False,False,True,
4975,atti-plex_p,phentermine,False,False,True,
4976,curban,phentermine,False,False,False,
4977,diethylproion,phentermine,False,False,False,
4978,dimethylphenidate,phentermine,dexmethylphenidate,False,False,
4979,eudyna,phentermine,False,False,False,
4980,fenproporex,phentermine,False,False,False,
4981,lipo-flavonoid,phentermine,False,False,False,
4982,oralene,phentermine,False,False,False,
4983,phendiet,phentermine,False,False,True,
4984,phendimet,phentermine,False,False,False,
4985,phentrol,phentermine,False,False,False,
4986,phenylpropanolamine,phentermine,phenylpropanolamine,False,False,
4987,regenon,phentermine,False,False,False,
4988,sibutramine,phentermine,sibutramine,False,True,
4989,suprenza,phentermine,False,False,True,
4990,tenuate,phentermine,diethylpropion,False,False,
4991,tepanil,phentermine,False,False,False,
4992,theobromine,phentermine,theobromine,False,False,
4993,thorazine,phentermine,chlorpromazine,False,False,
4994,tranylcypromine,phentermine,tranylcypromine,False,False,
4995,weightoff,phentermine,False,False,False,
4996,adipex-p,phentermine,False,False,True,
4997,anorectic,phentermine,False,False,False,
4998,anorexigenic,phentermine,False,False,False,
4999,adipex,phentermine,phentermine,True,True,
5000,phentromine,phentermine,False,False,True,
5001,pro-fast,phentermine,False,False,False,
5002,anorex,phentermine,diethylpropion,False,False,
5003,obephen,phentermine,False,False,True,
5004,adipex-p,phentermine,False,False,True,
5005,obenix,phentermine,False,False,True,
5006,oby-trim,phentermine,False,False,True,
5007,osymia,phentermine,False,False,True,
5008,phentrol,phentermine,False,False,False,
5009,pro-fast,phentermine,False,False,False,
5010,adipex,phentermine,phentermine,True,True,
5011,fastin,phentermine,phentermine,True,False,
5012,ionamin,phentermine,False,False,True,
5013,pro-fast,phentermine,False,False,False,
5014,tenuate,phentermine,diethylpropion,False,False,
5015,topamax,phentermine,topiramate,False,False,
5016,bruton,phentermine,False,False,False,
5017,fastin,phentermine,phentermine,True,False,
5018,suppliers,phentermine,False,False,False,
5019,lomaira,phentermine,False,False,True,
5020,obephen,phentermine,False,False,True,
5021,phentamine,phentermine,pheniramine,False,True,
5022,phentrol,phentermine,False,False,False,
5023,pro-fast,phentermine,False,False,False,
5024,redux,phentermine,dexfenfluramine,False,False,
5025,sphendimetrazine,phentermine,False,False,False,
5026,anorectic,phentermine,False,False,False,
5027,anorexigenic,phentermine,False,False,False,
5028,appetite_suppressant,phentermine,False,False,True, pill
5029,obestin,phentermine,False,False,False,
5030,phentrol,phentermine,False,False,False,
5031,teramine,phentermine,False,False,False,
5032,anorex,phentermine,diethylpropion,False,False,
5033,adipex,phentermine,phentermine,True,True,
5034,diethylpropion,phentermine,diethylpropion,False,False,
5035,ionamin,phentermine,False,False,True,
5036,tenuate,phentermine,diethylpropion,False,False,
5037,zantryl,phentermine,False,False,True,
5038,phentremine,phentermine,False,False,True,
5039,anorectant,phentermine,False,False,False,
5040,anorectic,phentermine,False,False,False,
5041,adipex-p,phentermine,False,False,True,
5042,pro-fast,phentermine,False,False,False,
5043,osymia,phentermine,False,False,True,
5044,suprenza,phentermine,False,False,True,
5045,phentride,phentermine,False,False,True,
5046,anorectant_no.10,phentermine,False,False,True,
5047,yellow_jackets,phentermine,False,False,False,
5048,lorcaserin,phentermine,lorcaserin,False,False,
5049,bupropion-naltrexone,phentermine,False,False,False,
5050,phentramine,phentermine,False,False,True,
5051,phenylpropanolamine,phentermine,phenylpropanolamine,False,False,
5052,acetophenone,phentermine,acetophenone,False,False,
5053,diethylpropion,phentermine,diethylpropion,False,False,
5054,bupropion,phentermine,bupropion,False,False,
5055,fluoxetine,phentermine,fluoxetine,False,False,
5056,sibutramine,phentermine,sibutramine,False,True,
5057,lonamin,phentermine,False,False,True,
5058,meridia,phentermine,sibutramine,False,False,
5059,reductil,phentermine,sibutramine,False,False,
5060,sibutramine,phentermine,sibutramine,False,True,
5061,xenical,phentermine,orlistat,False,False,
5062,lomaira,phentermine,False,False,True,
5063,saxenda,phentermine,liraglutide,False,False,
5064,belviq,phentermine,lorcaserin,False,False,
5065,vicodin,phentermine,hydrocodone,False,False,
5066,percocet,phentermine,oxycodone,False,False,
5067,oxycodone,phentermine,oxycodone,False,False,
5068,fentanyl,phentermine,fentanyl,False,False,
5069,some_other_diet_pill,phentermine,False,False,True,
5070,phentremine,phentermine,False,False,True,
5071,l-phentermine,phentermine,False,False,True,
5072,anorectic,phentermine,False,False,False,
5073,anorexigenic,phentermine,False,False,False,
5074,suprenza,phentermine,False,False,True,
5075,anorectant_no._10,phentermine,False,False,True,
5076,pentiums,phentermine,False,False,False,
5077,phentremine,phentermine,False,False,True,
5078,sliminate,phentermine,False,False,False,
5079,reductil,phentermine,sibutramine,False,False,
5080,adipex,phentermine,phentermine,True,True,
5081,adipex,phentermine,phentermine,True,True,
5082,fastin,phentermine,phentermine,True,False,
5083,lomaira,phentermine,False,False,True,
5084,qsymia,phentermine,phentermine,True,True,
5085,suprenza,phentermine,False,False,True,
5086,ionamin,phentermine,False,False,True,
5087,oby-cap,phentermine,False,False,False,
5088,adipex-p,phentermine,False,False,True,
5089,lomaira,phentermine,False,False,True,
5090,qsymia,phentermine,phentermine,True,True,
5091,belviq,phentermine,lorcaserin,False,False,
5092,contrave,phentermine,naltrexone,False,False,
5093,saxenda,phentermine,liraglutide,False,False,
5094,adipex,phentermine,phentermine,True,True,
5095,fastin,phentermine,phentermine,True,False,
5096,lomaira,phentermine,False,False,True,
5097,qsymia,phentermine,phentermine,True,True,
5098,supenza,phentermine,False,False,True,
5099,teramine,phentermine,False,False,False,
5100,zantryl,phentermine,False,False,True,
5101,adipex,phentermine,phentermine,True,True,
5102,pro-fast,phentermine,False,False,False,
5103,phentamine,phentermine,pheniramine,False,True,
5104,adipex-p,phentermine,False,False,True,
5105,oby-trim,phentermine,False,False,True,
5106,anorectic,phentermine,False,False,False,
5107,anorexigenic,phentermine,False,False,False,
5108,appetite_suppressant,phentermine,False,False,True, pill
5109,fastin,phentermine,phentermine,True,False,
5110,ionamin,phentermine,False,False,True,
5111,pro-fast,phentermine,False,False,False,
5112,redux,phentermine,dexfenfluramine,False,False,
5113,obestin-30,phentermine,False,False,False,
5114,teramine,phentermine,False,False,False,
5115,acxion,phentermine,False,False,True,
5116,adipex-p,phentermine,False,False,True,
5117,lomaira,phentermine,False,False,True,
5118,suprenza,phentermine,False,False,True,
5119,ionamin,phentermine,False,False,True,
5120,pro-fast,phentermine,False,False,False,
5121,fastin,phentermine,phentermine,True,False,
5122,oby-cap,phentermine,False,False,False,
5123,phentrol,phentermine,False,False,False,
5124,anorectic,phentermine,False,False,False,
5125,duromine,phentermine,phentermine,True,True,
5126,lorcaserin,phentermine,lorcaserin,False,False,
5127,bupropion,phentermine,bupropion,False,False,
5128,naltrexone,phentermine,naltrexone,False,False,
5129,varenicline,phentermine,varenicline,False,False,
5130,adipex,phentermine,phentermine,True,True,
5131,duromine,phentermine,phentermine,True,True,
5132,meridia,phentermine,sibutramine,False,False,
5133,sibutramine,phentermine,sibutramine,False,True,
5134,fluoxetine,phentermine,fluoxetine,False,False,
5135,monavie,phentermine,False,False,False,
5136,phentamine,phentermine,pheniramine,False,True,
5137,phentamines,phentermine,False,False,True,
5138,phenylpropanolamine,phentermine,phenylpropanolamine,False,False,
5139,prodrug_of_amphetamine,phentermine,False,False,False,
